timestamp,cross_track_error,yaw_error,speed_error,current_x,current_y,current_yaw,current_speed,target_speed,closest_waypoint_idx
0.039,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.04,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.04,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.04,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.04,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.041,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.041,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.042,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.043,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.044,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.047,2.53372e-06,-0.00134873,8,-0.363028,-0.934631,-2.87977,0,8,2
0.052,2.53372e-06,-0.00134873,7.9049,-0.363487,-0.934754,-2.87977,0.0951,8,2
0.055,2.53372e-06,-0.00134873,7.9049,-0.363487,-0.934754,-2.87977,0.0951,8,2
0.062,2.53372e-06,-0.00134873,7.8098,-0.364865,-0.935124,-2.87977,0.1902,8,2
0.066,2.53372e-06,-0.00134873,7.8098,-0.364865,-0.935124,-2.87977,0.1902,8,2
0.069,3.80057e-05,0.00570002,7.7147,-0.367151,-0.935778,-2.87965,0.2853,8,2
0.072,3.80057e-05,0.00570002,7.7147,-0.367151,-0.935778,-2.87965,0.2853,8,2
0.076,3.80057e-05,0.00570002,7.7147,-0.367151,-0.935778,-2.87965,0.2853,8,2
0.081,8.94253e-05,0.0144973,7.6196,-0.370352,-0.936689,-2.8795,0.3804,8,2
0.083,8.94253e-05,0.0144973,7.6196,-0.370352,-0.936689,-2.8795,0.3804,8,2
0.088,0.000161711,0.026819,7.5245,-0.374467,-0.937867,-2.87928,0.4755,8,2
0.091,0.000161711,0.026819,7.5245,-0.374467,-0.937867,-2.87928,0.4755,8,2
0.096,0.000161711,0.026819,7.5245,-0.374467,-0.937867,-2.87928,0.4755,8,2
0.101,0.000277665,0.0443316,7.4294,-0.379489,-0.939333,-2.87898,0.5706,8,2
0.104,0.000277665,0.0443316,7.4294,-0.379489,-0.939333,-2.87898,0.5706,8,2
0.108,0.000304642,0.0460255,7.3343,-0.385453,-0.940959,-2.87895,0.6657,8,2
0.112,0.000304642,0.0460255,7.3343,-0.385453,-0.940959,-2.87895,0.6657,8,2
0.115,0.000304642,0.0460255,7.3343,-0.385453,-0.940959,-2.87895,0.6657,8,2
0.12,0.000215366,0.0334033,7.2392,-0.392366,-0.942719,-2.87917,0.7608,8,2
0.123,0.000215366,0.0334033,7.2392,-0.392366,-0.942719,-2.87917,0.7608,8,2
0.131,0.000124152,0.0225569,7.1441,-0.400197,-0.944724,-2.87936,0.8559,8,2
0.134,0.000124152,0.0225569,7.1441,-0.400197,-0.944724,-2.87936,0.8559,8,2
0.136,0.000124152,0.0225569,7.1441,-0.400197,-0.944724,-2.87936,0.8559,8,2
0.139,5.11214e-05,0.00102817,7.049,-0.408969,-0.946893,-2.87973,0.951,8,2
0.144,5.11214e-05,0.00102817,7.049,-0.408969,-0.946893,-2.87973,0.951,8,2
0.148,0.000214173,-0.0172221,6.9539,-0.418656,-0.949321,-2.88005,1.0461,8,2
0.151,0.000214173,-0.0172221,6.9539,-0.418656,-0.949321,-2.88005,1.0461,8,2
0.155,0.000214173,-0.0172221,6.9539,-0.418656,-0.949321,-2.88005,1.0461,8,2
0.161,0.000450554,-0.0446248,6.8588,-0.429281,-0.951923,-2.88053,1.1412,8,2
0.166,0.000450554,-0.0446248,6.8588,-0.429281,-0.951923,-2.88053,1.1412,8,2
0.17,0.000603322,-0.0593234,6.7637,-0.440802,-0.954853,-2.88079,1.2363,8,2
0.172,0.000603322,-0.0593234,6.7637,-0.440802,-0.954853,-2.88079,1.2363,8,2
0.175,0.000603322,-0.0593234,6.7637,-0.440802,-0.954853,-2.88079,1.2363,8,2
0.181,0.00059587,-0.0532582,6.6686,-0.453201,-0.958184,-2.88068,1.3314,8,2
0.184,0.00059587,-0.0532582,6.6686,-0.453201,-0.958184,-2.88068,1.3314,8,2
0.188,0.000549369,-0.0440511,6.5735,-0.466509,-0.961798,-2.88052,1.4265,8,2
0.193,0.000549369,-0.0440511,6.5735,-0.466509,-0.961798,-2.88052,1.4265,8,2
0.196,0.000549369,-0.0440511,6.5735,-0.466509,-0.961798,-2.88052,1.4265,8,2
0.2,0.000398389,-0.0223311,6.4784,-0.480708,-0.96576,-2.88014,1.5216,8,2
0.203,0.000398389,-0.0223311,6.4784,-0.480708,-0.96576,-2.88014,1.5216,8,2
0.208,0.000236828,-0.00134873,6.3833,-0.495823,-0.969978,-2.87977,1.6167,8,2
0.212,0.000236828,-0.00134873,6.3833,-0.495823,-0.969978,-2.87977,1.6167,8,2
0.215,0.000236828,-0.00134873,6.3833,-0.495823,-0.969978,-2.87977,1.6167,8,2
0.219,1.11782e-05,0.0296876,6.2882,-0.511833,-0.974526,-2.87923,1.7118,8,2
0.223,1.11782e-05,0.0296876,6.2882,-0.511833,-0.974526,-2.87923,1.7118,8,2
0.23,0.000259929,0.0577461,6.1931,-0.528763,-0.979319,-2.87873,1.8069,8,3
0.232,0.000259929,0.0577461,6.1931,-0.528763,-0.979319,-2.87873,1.8069,8,3
0.236,0.000259929,0.0577461,6.1931,-0.528763,-0.979319,-2.87873,1.8069,8,3
0.239,0.000586331,0.095476,6.098,-0.54659,-0.984435,-2.87807,1.902,8,3
0.244,0.000586331,0.095476,6.098,-0.54659,-0.984435,-2.87807,1.902,8,3
0.249,0.000834039,0.120201,6.0029,-0.565356,-0.989721,-2.87764,1.9971,8,3
0.252,0.000834039,0.120201,6.0029,-0.565356,-0.989721,-2.87764,1.9971,8,3
0.255,0.000834039,0.120201,6.0029,-0.565356,-0.989721,-2.87764,1.9971,8,3
0.259,0.0009023,0.119928,5.9078,-0.585088,-0.99508,-2.87764,2.0922,8,3
0.265,0.0009023,0.119928,5.9078,-0.585088,-0.99508,-2.87764,2.0922,8,3
